condicao,severidade,rotacao_manual,rotacao_calc,ax1_1h,ax2_1h,rad1_1h,rad2_1h,tg1_1h,tg2_1h,ax1_2h,ax2_2h,rad1_2h,rad2_2h,tg1_2h,tg2_2h,ax1_3h,ax2_3h,rad1_3h,rad2_3h,tg1_3h,tg2_3h,ax1_phase,ax2_phase,rad1_phase,rad2_phase,tg1_phase,tg2_phase,ax1_timestat_rms,ax2_timestat_rms,rad1_timestat_rms,rad2_timestat_rms,tg1_timestat_rms,tg2_timestat_rms,ax1_timestat_sra,ax2_timestat_sra,rad1_timestat_sra,rad2_timestat_sra,tg1_timestat_sra,tg2_timestat_sra,ax1_timestat_kurt,ax2_timestat_kurt,rad1_timestat_kurt,rad2_timestat_kurt,tg1_timestat_kurt,tg2_timestat_kurt,ax1_timestat_sqew,ax2_timestat_sqew,rad1_timestat_sqew,rad2_timestat_sqew,tg1_timestat_sqew,tg2_timestat_sqew,ax1_timestat_peak,ax2_timestat_peak,rad1_timestat_peak,rad2_timestat_peak,tg1_timestat_peak,tg2_timestat_peak,ax1_timestat_crest,ax2_timestat_crest,rad1_timestat_crest,rad2_timestat_crest,tg1_timestat_crest,tg2_timestat_crest,ax1_timestat_impulse,ax2_timestat_impulse,rad1_timestat_impulse,rad2_timestat_impulse,tg1_timestat_impulse,tg2_timestat_impulse,ax1_timestat_margin,ax2_timestat_margin,rad1_timestat_margin,rad2_timestat_margin,tg1_timestat_margin,tg2_timestat_margin,ax1_timestat_shape,ax2_timestat_shape,rad1_timestat_shape,rad2_timestat_shape,tg1_timestat_shape,tg2_timestat_shape,ax1_timestat_kurt_f,ax2_timestat_kurt_f,rad1_timestat_kurt_f,rad2_timestat_kurt_f,tg1_timestat_kurt_f,tg2_timestat_kurt_f,ax1_timestat_entropy,ax2_timestat_entropy,rad1_timestat_entropy,rad2_timestat_entropy,tg1_timestat_entropy,tg2_timestat_entropy,ax1_freqstat_fc,ax2_freqstat_fc,rad1_freqstat_fc,rad2_freqstat_fc,tg1_freqstat_fc,tg2_freqstat_fc,ax1_freqstat_rmsf,ax2_freqstat_rmsf,rad1_freqstat_rmsf,rad2_freqstat_rmsf,tg1_freqstat_rmsf,tg2_freqstat_rmsf,ax1_freqstat_rvf,ax2_freqstat_rvf,rad1_freqstat_rvf,rad2_freqstat_rvf,tg1_freqstat_rvf,tg2_freqstat_rvf
vertical-misalignment,1.4,50.5856,49.400000000000006,0.0687404339428613,0.0112897622770937,0.0684309708538167,0.002420344608986,0.0269508583662247,0.0751478919287749,0.0210327269577834,0.016422204364119,0.0157351202399663,0.0028066624591153,0.0129042886883665,0.0439677940588616,0.0996969959446394,0.0263965745189731,0.0176552239561122,0.003369153489698,0.0148618974012782,0.0266375454513889,1.803008850786633,-0.5362185700990857,0.2721860793577915,-0.4231527786422687,1.902958398050108,0.2251092034709282,97.23366893089464,20.714708471648407,66.42561157744696,5.026714676429404,26.31398058613257,77.0697558586675,0.405721113756371,0.0875899190262042,0.2563861600290694,0.0221454517628534,0.1090945358319906,0.3392272562764239,0.1815775602477072,0.7820500107698649,2.0636571326445057,-0.193207467082443,0.3178226153341921,-0.3819599550405503,-0.0555768739481428,-0.6899345976164518,-0.5214339286018548,-0.1961730985072909,0.1085780760699349,0.2252144414747331,4.334689411931855,1.010275797591238,3.717720619958059,0.2302323386710036,1.518151044919032,3.3141347785539104,0.0224688675599136,0.0312871697939375,0.0324510927619599,0.0262074520808465,0.0301051980389773,0.023339677635565,4.519859572946926,6.263677483215183,6.907946810501457,5.099679390113644,6.082309083302539,4.540918540197269,5.384808321522704,7.399305860649177,8.407566472485277,5.94873319439736,7.261478228014291,5.302590590560431,201.16098690308397,200.19955542379816,212.87254827360235,194.58890449868244,202.0351792879008,194.5578945476871,2.031400163308565e-09,4.247361477595169e-06,1.0599742043520277e-07,-0.0003026125728781,6.628856190587871e-07,-1.082634595005559e-08,3.1519528752080626,3.0269430198756786,2.8815555305037157,3.118085817018378,2.892397178560188,3.176270756277684,851.6223723386241,439.5383376570089,958.1111906738156,595.4889841982251,971.5142581614404,730.4363644311264,1045.06307757979,669.172291534123,1101.893058340493,827.2572648286488,1148.156251283899,989.3905648170144,605.7195481845339,504.5766596729802,544.2345618614901,574.2364076844514,611.9009916247257,667.3502882786291
vertical-misalignment,1.4,51.2,50.0,0.0951289878893789,0.0157474173224134,0.0907956653918308,0.0029987288589046,0.0367957894372213,0.0996969757560998,0.0173862307392087,0.0131433463189588,0.0129462691684386,0.0023078112157921,0.0108586244107614,0.0374098666713036,0.0767524547955732,0.0223629081559691,0.0157006404310039,0.0028516510134732,0.0159048508006145,0.0268893611365791,1.7863402002295907,-0.6519655457181939,0.2929255951657653,-0.6546337556409294,1.88513757530266,0.2228371969821774,96.88385392644528,21.651795645970186,65.14532203671878,5.120226494754455,25.68079651433585,80.80789647013219,0.4072945089883834,0.0906159918193342,0.254343946907628,0.0224712100593691,0.107295798998849,0.3336377019852273,0.1054650160063568,0.9403594086910818,1.647172527008577,-0.0863470265353534,0.2425513820591502,0.276110200219744,-0.0665707877688865,-0.7582327629752067,-0.4026121776505491,-0.2744275829181855,0.1393765452441674,0.1267398877355108,4.598676775936621,1.076861927104379,3.4453560968256847,0.2410678361576193,1.2611680723694954,4.026552338758701,0.0247936941118456,0.0317633304392384,0.0288758126263691,0.0266486517991867,0.0268393611629977,0.0252030645369246,4.964237391222949,6.401199598383749,6.089288386531457,5.200864610988831,5.400797700138786,5.102126173426401,5.897719182601442,7.589533876945065,7.395985379199724,6.07208657794518,6.423887785290718,6.104246066051736,200.22177287615983,201.5279729759104,210.87851155297955,195.16426760274408,201.2267604783612,202.44070580985712,1.1970238349122724e-09,4.2787626517297855e-06,9.1454725160324e-08,-0.0001256292295913,5.576603858931729e-07,6.475409590336233e-09,3.0896356041758297,3.000730466005717,2.949632936975953,3.088356670212435,3.052708237697682,3.0387078733043444,851.8914216060215,435.5164746039636,972.899274954173,595.5919125054838,979.6226301682374,733.646904216397,1042.4442817902166,658.6946268249866,1110.827882452262,826.8239641871122,1146.482113879753,987.9158736726838,600.8086937047366,494.1700231262956,536.1022152789714,573.5051364304867,595.6179479401638,661.6192208424411
vertical-misalignment,1.4,52.0192,50.8,0.0949764662129394,0.0155310487698296,0.0884970099336208,0.0031923166385744,0.0369017515436459,0.0978186285084873,0.0160734716343664,0.0119314568154938,0.0130553706121961,0.0020907693944944,0.0097628153813934,0.035237630278716,0.0728403174088467,0.0315204260115013,0.0273882397433924,0.003888294153425,0.0229901056961324,0.0457473264603355,1.7499721459808804,-0.6264174896062228,0.3417460018106181,-0.4111682111465122,1.84559296666842,0.2702065724115385,100.04514703643028,20.85375284332788,64.57098495062966,4.958542345815378,26.466682970105808,76.13318751166439,0.4241736212859897,0.0876791019146047,0.2554864976401373,0.0218331420110195,0.1117479543685181,0.3211491395574767,0.0796849506852819,0.8509020146663526,1.2688022146715032,-0.2490911440655234,0.0945837176242774,0.1869529288748617,-0.0419109313411343,-0.7150200417860775,-0.4044810582095825,-0.1893593558504125,0.1526273383011925,0.2999170118605931,4.940095706179882,1.008445533245097,3.54337290958241,0.2247363884092239,1.713695198367739,3.843870108816746,0.0263217379671515,0.0308721660057511,0.0288887264663832,0.0261485198582044,0.0435410739809956,0.0255706662522152,5.247427915255193,6.2074099278773565,6.031922232354882,5.087055882418977,8.691783044361182,5.1086553142432365,6.208217609558936,7.3426906248327475,7.301260689444114,5.938611260434266,10.31238386192408,6.061907347037043,199.3571975301848,201.0681701672952,208.7984819744132,194.5446973673671,199.62261491654704,199.7857726448821,7.954121138212339e-10,4.499276298953439e-06,7.298679338515454e-08,-0.0004120426594245,1.927606220306505e-07,5.564629083377733e-09,3.0533202463091897,3.031024030951712,2.920340689116516,3.1298172574234444,2.780146541500834,3.0228157358017214,848.3780246129668,434.5559991702461,974.7294993628705,599.7766226030215,1002.6682949080504,740.852148289727,1040.5567026399074,664.2378626081422,1115.6383187654806,833.4241222637986,1177.8204518410607,996.6740009662884,602.5055840095066,502.3674170439224,542.7257699517099,578.67414885244,617.9945850582056,666.706201093589
vertical-misalignment,1.4,53.4528,52.2,0.0902221024144603,0.0141486382754019,0.0905787944152308,0.0028002862760352,0.0348839578010471,0.1046471590742669,0.0131995806743011,0.0105450756673281,0.0116724456138724,0.0018558824716657,0.0083486551990457,0.0277190543370204,0.0810894462482749,0.0543956332346637,0.0852982681558236,0.0065629816645828,0.064459510050013,0.0794038445401175,1.7309723085419202,-0.7138916433255498,0.4103866984849488,-0.4492830096348917,1.7531721656776902,0.2961209659112506,110.5964606934236,22.60039593691941,74.47852863689697,5.071973271202222,32.27899064460077,85.42884211368424,0.4680144300873673,0.0982975156967407,0.2994687428339206,0.0222904604983277,0.139159570341688,0.3628642805498235,0.1118860936998471,0.3907322679381853,1.747815680072866,-0.2051118640034048,-0.2533126124380138,0.028114770152297,-0.0071099455630797,-0.6443383186202108,-0.4075966893156755,-0.1897290272186896,0.0772675908309016,0.1145236591499179,5.351497631493205,1.0601107757339854,4.452572378596926,0.2449348088701253,1.5031322489018002,4.355009494359897,0.0248658746417781,0.0315184255262273,0.0329103646748026,0.0294433928669928,0.0234715683458728,0.0262905597008203,4.959865857046573,6.19353166763027,6.839822521844316,5.73401007256953,4.618686336556353,5.2320334188652335,5.876053280907678,7.246662249315268,8.184879379022027,6.699552108674355,5.4443868516571055,6.189565063716391,199.46476560745265,196.50510976433316,207.83186663018472,194.746919910768,196.77791737203952,199.0080651916276,7.478443138432338e-10,1.4976664037473472e-06,5.6803000606866366e-08,-0.0003099438023697,-2.333334647502472e-07,5.278572089871485e-10,3.0733852123988328,3.059390957976677,2.829961072497801,3.0644621790816204,3.1069062602463675,3.015159699837224,821.0006952484708,446.9691327525734,978.4559305750762,605.8672900735991,941.9422223834488,772.789163501195,1010.8733379547382,668.4528476160392,1114.6563672022112,836.7365285681578,1116.3314092992557,1012.8133973633552,589.7650072607579,497.03903654783903,533.9314645784536,577.1073080971726,599.116570526464,654.6662406553625
vertical-misalignment,1.4,54.272,53.0,0.0868859408041555,0.0114583314518759,0.0907404498956872,0.0024721592197517,0.0321114170294307,0.1012189869160897,0.0220258894066347,0.0158435636675773,0.0143333512196003,0.0025463940054243,0.0129019632094039,0.0248572878806339,0.0627851412247481,0.0703146478863218,0.1068533031796305,0.0085978878245654,0.086614312245384,0.1049471271957548,1.7287006113388523,-0.6034891873597387,0.3835954138099696,-0.3333395662398438,1.6975140659434764,0.3355879185862558,100.47917397585286,26.603138061686177,73.560212512215,5.476612055959342,33.22000830259134,85.5536438995691,0.4241074693881366,0.1186623150726712,0.297084596732365,0.0240545234067458,0.1402469401647312,0.3649662957990181,0.2485061577743681,-0.1180498446528073,2.613397324059733,-0.2594549062477056,0.0161762967903342,-0.016733166074109,-0.1294931183987757,-0.4430922559072215,-0.5083524198983632,-0.1651196794540827,0.0068125915098362,-0.0864786448797489,4.64712222202628,1.1550724407018045,5.046317508091789,0.2301420031239058,1.520114232819425,3.8605784867770296,0.0244355704042186,0.0265819326524713,0.0372330362023286,0.0230843084692173,0.0234277424208585,0.0226910681850971,4.887357849415996,5.143642265616982,7.740769473453183,4.4982372366549095,4.672938217909848,4.501233683110355,5.789254156232909,5.959455821058762,9.219158736747506,5.255718433005645,5.549281836863983,5.319131080196205,200.0099759722497,193.50144072909495,207.90057064884357,194.86125142770723,199.4617378817244,198.37028589366489,2.437995670831346e-09,-2.356860873497015e-07,8.925520281468982e-08,-0.0002884124309304,1.3282510252144918e-08,-3.1233746017753786e-10,3.11433831087765,3.1533167886244,2.675598882863711,3.205663928997377,3.1245942467052967,3.14061067525121,843.8207018451916,429.924831356935,983.8713330351776,588.0348896555397,954.0653112753828,746.0156566961066,1039.2180690735922,655.3390422879955,1127.4251116767166,820.0914168272966,1137.8220141055538,1003.0340336489468,606.5812544305452,494.6047914544078,550.5311821058278,571.6335368936992,619.9986432277298,670.4758851907751
vertical-misalignment,1.4,55.5008,54.2,0.0870231812871117,0.011805638918927,0.0938030279277235,0.002879931801062,0.0293997538273104,0.104720337315807,0.0307179112842,0.0166536633727324,0.0172722243626959,0.002712392766838,0.0149080137612486,0.0272748265953077,0.0579953512910941,0.051366178975116,0.0789290576138237,0.0067930428224582,0.0650754970276336,0.062442992541169,1.7221097964369498,-0.4834085102330975,0.3421049726146916,-0.2610759593186995,1.6642518528090444,0.3098250039301268,94.07309997136151,26.70680150084155,70.74631366209073,5.684712318624773,30.704671141562724,92.94775472823848,0.395031182820095,0.116484703581399,0.2858474794815707,0.0247292079712489,0.1289036631869671,0.4064713853828609,0.147188086949523,-0.0525005509490217,2.102099401550241,-0.2401156096727192,0.2463776759013582,-0.1582197356880486,-0.0794203328790103,-0.33434459736617,-0.5317843393190346,-0.1061297655816614,-0.0723962439189112,-0.0749226994887074,4.533822472371796,1.1980483917815268,4.522278508874598,0.2518512268087987,1.5015638672448968,4.0976145793570655,0.0241702028125877,0.0261953689925344,0.035603564732275,0.0243846371248585,0.0246564081756956,0.0229324233403567,4.841104794521857,5.129032719917276,7.390343303647229,4.775339188860194,4.9466263609192165,4.483894261340227,5.755914986975017,6.005891747288898,8.81176550028133,5.605502902076065,5.873121724002475,5.243954031243574,200.2922702825077,195.7992163186943,207.57312811848308,195.83392463085036,200.62234230025456,195.5264035898644,1.8793637198293142e-09,-1.0319920385896933e-07,8.391468865560575e-08,-0.0002299251230488,2.771938260721981e-07,-2.119849560833719e-09,3.075500662899988,3.134762905436088,2.7551640231985663,3.153267668467564,3.0599523281307017,3.154448736295072,862.5706819190978,433.106853278523,986.9598924691668,582.485189309623,987.5154265633382,742.6322862143452,1054.870980516397,670.6103996459829,1130.6215745918798,817.36188212079,1164.2684228958565,1001.725930688612,607.2269791677957,511.9929313540577,551.5571734551845,573.4033925422598,616.7124474597811,672.2738487298318
vertical-misalignment,1.4,56.5248,55.2,0.1071478061683303,0.0164825327100174,0.1146904491871448,0.0037419047432053,0.0337874911898229,0.1273349415157388,0.0353085950973589,0.0170180832126061,0.0180727491540313,0.0027476039022826,0.0157754754756537,0.0338498263755994,0.058771360540517,0.0358023472901294,0.0441942291219984,0.0048202057127614,0.0389733978180953,0.0263028184586606,1.6913312069160185,-0.4721598014387045,0.3070869314326381,-0.2470819425220694,1.6408098594834222,0.2656964095744824,94.72072402840162,29.651559496845653,69.48606658922756,6.065252473675967,29.55928186462504,84.79097906659293,0.4016023758795994,0.1294352352308764,0.2767756790991368,0.026408177257782,0.1236875905089968,0.3696699834497102,0.0432892972309071,-0.0420864660936266,2.4654156572027337,-0.1714698637885341,0.1103862634674035,-0.0741411202647119,0.010108710926419,-0.3156110937638268,-0.5982602359528579,-0.1278311757507919,0.0212001706957528,0.0353983927332788,4.566964551008993,1.4021579201565644,4.342327301738097,0.2764986066757277,1.3594091040653364,4.235539142207462,0.0257519129304239,0.0308500397671119,0.0383373988284722,0.0252864663440184,0.0251090527077001,0.0268159417754857,5.127867841920459,6.03716838238524,8.029986479859028,4.954172881107652,5.033992494638385,5.255953788753252,6.0737684445806215,7.067254816688149,9.624816228519943,5.807625458072323,6.000646979105387,6.1507562407904,199.1257059533726,195.69402269689232,209.4556940544267,195.9219138691388,200.48516179563447,196.00108893278053,5.377748640853153e-10,-5.4444285416058775e-08,1.0575459271075985e-07,-0.000126704566787,1.4459041951589138e-07,-1.434367854824193e-09,3.0768917922847683,3.083112242739154,2.77503730096678,3.1272471170322027,3.122784983074768,3.0392315949684154,858.6120372705335,422.6542008590321,987.365703029639,571.1246696852675,973.83090665054,763.3803237237121,1048.2915009331828,652.2302592191379,1126.4397912665647,806.5813694238462,1147.376410388678,1013.2990535941456,601.4153642723879,496.7572219276502,542.1951418349746,569.5525587498851,606.7338727717414,666.3523492614635
vertical-misalignment,1.4,57.344,56.0,0.0900216667927305,0.0142247859936011,0.1003430492082988,0.0033556258374596,0.0274412320816445,0.1080472910373408,0.0366545749307694,0.0174199251882322,0.0175984940717864,0.002713253840102,0.0156053841110104,0.0347325835602521,0.1073487950066804,0.0613760348701578,0.0670516479128244,0.0083536490106479,0.0611319383980923,0.0264589418054519,1.6544687697395493,-0.451348356382836,0.281206855557075,-0.2345791655138309,1.6344114543423776,0.2818688436184205,96.1386540280511,34.51868026969503,68.67581212746232,6.798326905817546,28.839557467753767,93.63738081001704,0.4005368563077284,0.1499835978175471,0.2705324530254525,0.0294289092805741,0.1216490245145422,0.3897010802636961,0.1257594682786988,0.0862368237896702,2.96822906133016,-0.0538406056694436,0.1660124855527174,0.2904335645785298,0.0460910544181615,-0.374393248832913,-0.6503312846452656,-0.2276774093504427,-0.0005192604824305,0.339571078345866,4.521382566422253,1.8011402229506897,4.410520278122847,0.3516253168874776,1.3395300228601466,4.396832751741287,0.0258031171678529,0.0329164020089452,0.0396162352509891,0.0309185327935398,0.0246461673684465,0.0237635740326761,5.1890762312676815,6.457688660697079,8.352028137491272,6.074004333692471,4.927452241780068,4.797198212790765,6.193379997818726,7.575700097271554,10.05674956504502,7.142442534133337,5.84291212378133,5.709911888360812,201.1026883888488,196.18452402368135,210.8233678585785,196.45189421671304,199.9277278335975,201.87191565521115,1.4721380643117055e-09,6.07401722924297e-08,1.334388213777556e-07,-2.520587391201867e-05,2.3998626343936135e-07,3.7778940668095964e-09,3.098951035170734,2.9811571030992567,2.7458022482606257,2.996854368230303,3.1120491462938493,3.087239438019669,848.273992743265,418.8237421341617,978.1496642853532,560.4775929859904,982.146736727408,725.5150618083121,1043.1281244964412,661.6361339717868,1124.7291547525251,802.1932445894988,1153.065374959937,988.8509791534034,607.0811456064682,512.2002018760529,555.1926744912805,573.9153852491304,604.1088862673707,671.9033814931473
vertical-misalignment,1.4,58.368,57.0,0.0739241557914068,0.0118890624037222,0.0842527496139381,0.0027823880774481,0.0210439875955059,0.0871844265087924,0.046803427478509,0.0226220126999718,0.0220077290771565,0.0039412382703164,0.0201102487616418,0.0453459184678289,0.1065164855297177,0.0585126888445417,0.0569388619381489,0.0083811099416847,0.0543621365338151,0.0304177637153171,1.6529346110000165,-0.6167844253130111,0.2581551913708625,-0.3346242671831382,1.6670585364940054,0.2680155547125307,98.4400998920707,42.05237014475456,67.48882856133358,7.881618539128095,29.152417280254426,102.96714532002125,0.4140770606264762,0.1827305914587075,0.2666853138495532,0.0341209217331797,0.1244157251018979,0.4431868585777387,0.0513826020122976,0.1206218069350315,3.027840949927933,-0.0479424372541297,0.0789717444547206,-0.1782224910037482,0.1406371183515558,-0.5926662519356916,-0.7298521582858305,-0.4144275554068826,-0.0161876410532673,0.1795229782838793,4.485298937067965,1.7376262806415568,4.235512571193284,0.3244014257810872,1.4186783520334862,4.413151385153972,0.0246487695730566,0.0261347489128703,0.0398892854353819,0.0243241193121861,0.0259133434511649,0.0232500858645002,4.930365257512852,5.129416258836626,8.391723941144102,4.781413048723286,5.143544814848473,4.583544457963345,5.859844868772203,6.014472596793393,10.09459841384927,5.618647445050252,6.071873959631697,5.401773368451639,200.02480216709003,196.26805200759327,210.37538901864124,196.57085986779552,198.49020349464925,197.14096905602372,5.471770960320901e-10,3.857126801184725e-08,1.459504702301649e-07,-1.2423914721301094e-05,1.0933858385483996e-07,-1.5855057438059627e-09,3.130735841215861,3.1883543346561014,2.766391479577986,3.213740273243553,3.0656025911282065,3.187806898392318,848.4264533790817,384.2448109184036,961.2512796173444,534.355512810831,967.4115418063064,702.4438267305345,1045.1446442018275,619.1509005136458,1114.3828934527949,778.4090293371262,1145.2567537647628,972.8804211631244,610.3276828969479,485.4933190983567,563.7776251805686,566.0254436703714,612.9665087292677,673.103992092382
vertical-misalignment,1.4,59.392,58.0,0.1051403508842912,0.0239085166614443,0.1169567194566591,0.0050269218400987,0.0277887575431099,0.1221330041490552,0.0826968972640745,0.0261326559690949,0.0206497872604982,0.0038307187549477,0.0215956928346811,0.0468747052066154,0.1134279660146179,0.0743862235827664,0.0545859080381942,0.0109082000066736,0.0625536122246062,0.0347644642646442,1.686596088333114,-0.7251677134944808,0.2347446596605589,-0.4711927412415841,1.7629399076553098,0.2127333657916756,101.94543234916776,88.50536092995847,70.0215979282556,14.61512372405364,31.051108883084105,179.84738459923489,0.4277772300759294,0.3850197018848975,0.2780013706248007,0.0634949990183518,0.135872865683436,0.8432053445278668,0.0458163211928206,0.2952934291825042,2.9754702909238184,0.1546926217733633,-0.0519990544062567,-0.7837787824610993,0.2105009480752213,-0.9349490403797674,-0.7905152942201017,-0.803033505951613,-0.0416681419622147,-0.2635431866817317,4.915178049055937,3.301244581906328,4.253194011383813,0.5606723885504485,1.47154732548593,6.203092294138593,0.0246998162018301,0.0247818799971638,0.0393681179730372,0.0240212482423112,0.0238138217156774,0.0192398481734669,4.94293011947444,4.893236043756315,8.26238399600035,4.730633790480348,4.659910988242153,3.601294954058138,5.886319477999354,5.696667528789489,9.915845097111283,5.529152224510059,5.442187204166674,4.103669878921218,200.12011745691404,197.4521724871688,209.87500600509168,196.93538582011627,195.6809387371191,187.1789694798408,4.2417896347689664e-10,4.812552422306418e-09,1.2377346495400796e-07,3.3904677300145347e-06,-5.593543111151326e-08,-7.491641666432585e-10,3.070385123782578,3.18980268194288,2.7969301234035875,3.206942669798237,3.0900890742971168,3.342464874233994,850.2937487737566,332.48364995536,990.509912108626,480.3190165895697,971.7468695130656,659.3313302145334,1048.215017100834,560.8793606596322,1141.1931822593856,728.9581367242396,1156.04189812891,949.0869702409268,612.988795062335,451.7081798310935,566.7556733283448,548.3371293272996,626.2115391950638,682.6772839919576
vertical-misalignment,1.4,60.416,59.0,0.1166010295566556,0.0217524522967377,0.1149964612506145,0.0047964382669872,0.0279593619096744,0.1288048206740047,0.0692228355423668,0.0245531777776285,0.0237175227438444,0.0034776496483857,0.0269087879777999,0.0547417359789572,0.1070271232961402,0.0675823218451932,0.0474016160516111,0.0103483447934212,0.065159979368536,0.032539886266186,1.7207404921093632,-0.5912486809457272,0.2159717683214033,-0.3040651961521481,1.842057192792594,0.1772431395151059,106.07358315882088,105.00127161827116,78.30309398930417,16.544986187065895,33.56551932892086,272.479597659303,0.443937854972667,0.4177040579511387,0.3033542685299506,0.0673307336618394,0.1478347577510705,1.287561345265014,0.1041597830981508,0.503771845096801,3.3549755793319265,0.3148348513436936,-0.1727442304386959,-0.6468863401048153,0.1124461583944026,-0.7240683998314446,-0.8055511911798976,-0.5591017826719261,-0.0090552126249027,-0.6364292754717947,4.995817805174404,4.248141638049022,4.665523290593168,0.6644949209782105,1.6006264048941714,8.171359329204117,0.0240842462462432,0.0249356481450243,0.0384772548932913,0.0232391043734366,0.025012052985697,0.0152008738864938,4.830249226000937,5.130171204079225,8.206931903742365,4.725989482978568,4.867136760673327,2.8382197273480574,5.754639457758562,6.268253118478476,9.93191268070896,5.710477815218094,5.678925313092189,3.21687818284815,200.5563793284321,205.73642899684967,213.29307214099808,203.3636669914261,194.5916540100313,186.71424738743843,8.227560958558282e-10,4.144342670531437e-09,8.924289961759355e-08,4.201623813638671e-06,-1.3609120735903657e-07,-1.1735241276956584e-10,3.0977261656134347,3.172656117864697,2.807823025003894,3.211088859172744,3.0825910235769878,3.363544934549498,854.6283307556231,353.2669930067318,989.62275909877,472.3031784258167,956.7264080515124,652.4702809987082,1048.1164708665697,601.9346529606837,1133.529741337327,724.6419553671884,1137.6644989129118,938.801403577971,606.7607047029742,487.3681956045968,552.7535338376462,549.5777207340682,615.5932847453892,675.0041538934668
vertical-misalignment,1.4,61.2352,59.8,0.1041063692878203,0.0200899151880293,0.0942711435893434,0.0041893755912963,0.0238688762589283,0.1034806924914275,0.0495663536372523,0.0259475524616151,0.0235992828720857,0.0038455805509112,0.0276831503273857,0.0657800882096491,0.153439849329336,0.0877203974440623,0.0650525046524119,0.0139852324312406,0.0939799100545535,0.0449249331487991,1.712260464984323,-0.7134844915687826,0.2101908468651509,-0.5044637608966978,1.901633201006348,0.1198294289399327,112.12587324542616,70.11053600283817,88.84862333705591,11.919819943838185,34.41785414982696,139.76620055326907,0.4669488667839581,0.306847729100694,0.3368721583109921,0.0522023159421264,0.1520375403848035,0.6119799862254922,0.1566960952085865,0.4089511006080282,3.877417756945035,0.1020341035018099,-0.1851310841462199,-0.4814204536750583,0.0637298710023223,-0.816963949878695,-0.8898324317075827,-0.6265993476152921,0.022269418326693,0.1204401088389169,5.4853853914858615,2.9374634314999004,5.274737078507419,0.5015212569112789,1.7230540670752186,5.01008280728664,0.0251580509890777,0.030132993765966,0.0368539016432891,0.0276611153681301,0.0260518528238087,0.0190143598841329,5.062398820511636,5.937128405991766,7.988004540399195,5.425474558375335,5.058917098245035,3.6976375917301056,6.041064957993405,6.884979564599563,9.720062477180546,6.316108944273325,5.89754917471836,4.342568215913101,201.22380794559376,197.030817850482,216.74786614767467,196.14084559389508,194.18646084249704,194.4655310124692,9.913678271632407e-10,1.6925372357626754e-08,6.222140058891798e-08,5.054364663873884e-06,-1.319301890961043e-07,-1.2615832099698002e-09,3.0589729848507017,3.123293174511879,2.7943757906937075,3.162452925065039,3.033005581742218,3.3421633715476045,851.4584331567409,366.5089282081475,972.369745939379,495.5325596809417,970.4554360761476,697.0900081026069,1049.9077617536852,587.0080852989996,1120.9637880221276,733.2610928089141,1145.2015353899617,967.2417136080484,614.2677305515086,458.5299311387562,557.724745047864,540.4806310344311,608.0319097298919,670.5386291235885
vertical-misalignment,1.78,12.4928,12.2,0.0784902951835428,0.0729977523131566,0.0061731827320387,0.0143119779876107,0.0025816124780903,0.2744465606436737,0.0115642651075349,0.0245333818165192,0.0050236918555008,0.0050131569834049,0.0007741321377055,0.1210960849108797,0.0709608058155553,0.0135264917204752,0.0042178180610787,0.0026399953573477,0.0026542769661548,0.0515922805141797,1.548924144285456,0.0147976454737945,-0.5695546362093736,0.0549936327298441,1.469132755963374,0.016936775745518,64.44557613776927,27.88736498761668,20.289028036268864,6.662786142428639,7.641214997352666,161.18630749248956,0.2498291581937982,0.1257640776172437,0.0802629082041928,0.0291893085621668,0.0288391762867617,0.7106214605755893,0.6032614695149574,-0.5894156364638223,1.4545003186487615,-0.453480915788135,2.722276380348083,-0.4528155006957091,-0.1030711358473975,-0.0638432868201253,-0.2513747776577659,0.0273357842047673,-0.0724289678168383,0.1475082662643153,3.495911962706429,1.0324092252072683,1.2653286016447365,0.2496525797886595,0.5356250997006581,5.881897950043675,0.0272431932243431,0.0216361244485819,0.0370587313315034,0.0192223510162474,0.0350580672392933,0.0200673561284075,5.709466370898541,4.1407779324974845,7.728744614455265,3.747716571232379,7.577584585283601,3.89756895385913,7.0276155748538525,4.7976696593079575,9.367784644191984,4.387716608743288,9.288969508122076,4.551766608420249,209.57405117241748,191.38260839356917,208.55394496155083,194.96660778198648,216.1438202956774,194.2243377213849,3.497302072894084e-08,-9.74522184482963e-07,8.583587756809062e-06,-0.0002301100145033,0.0007985140048081,-6.708241659252333e-10,2.930348995300481,3.297740019206524,2.800343036412991,3.2939126639515206,2.651803241182713,3.3358061066253204,636.3663820822326,303.7997478383143,758.138950618334,529.6314907495023,818.5578911915469,272.48138984020943,828.4288499854325,540.5985427776213,936.1441446160284,784.4572807967506,970.9711914172292,527.0580935543227,530.4075671064244,447.16048312285415,549.1731885791646,578.6740960173454,522.252844252897,451.1586485615287
